,time,reward_mean,reward_std
88,26043.46651983261,-0.052,0.31
89,26338.325899362564,-0.013,0.309
90,26633.71273970604,-0.01,0.253
91,26931.476982831955,-0.38,0.425
92,27226.473129034042,-0.68,0.664
93,27521.08316373825,-0.28,0.488
94,27815.40452861786,-0.39,0.498
95,28110.27524662018,-0.615,0.428
96,28404.324311494827,-0.74,1.148
97,28702.215276241302,-0.288,0.596
98,28996.54247689247,-0.492,0.523
99,29291.023924827576,-0.303,0.663
100,29585.734786510468,-0.165,0.307
101,29880.038810253143,-0.503,0.562
102,30174.49854207039,-0.502,0.312
103,30472.48575925827,-0.178,0.538
104,30767.677141189575,-0.097,0.532
105,31062.741538763046,-0.17,0.347
106,31357.183644771576,-1.07,0.847
107,31652.141515493393,-0.738,0.654
108,31947.396515130997,-0.792,0.527
109,32245.06197452545,-0.48,0.729
110,32539.549444913864,-0.09,0.141
111,32834.37244391441,-0.635,0.631
112,33128.385719537735,-0.142,0.704
113,33422.89833068848,-0.603,0.619
114,33717.34051513672,-0.185,0.305
115,34015.2806019783,-0.287,0.55
116,34310.126163721085,-0.81,0.776
117,34604.62828350067,-1.257,0.764
118,34898.61925935745,-0.33,0.459
119,35192.73215508461,0.175,0.142
120,35486.79451417923,0.063,0.27
121,35784.53977584839,-0.168,0.059
122,36078.45862412453,-0.292,0.554
123,36373.080889225006,-0.345,0.837
124,36668.14789223671,-0.388,0.607
125,36962.92941951752,-0.955,1.036
126,37257.88922071457,-0.16,0.422
127,37554.89827656746,-0.945,0.713
128,37849.91917204857,-0.542,0.508
129,38144.954458236694,0.08,0.197
130,38439.006652355194,-0.398,0.446
131,38733.02810835838,-0.645,0.693
132,39028.03484225273,-0.39,0.586
133,39324.59861779213,-0.923,0.747
134,39618.89258027077,-0.163,0.177
135,39912.91397571564,-0.91,0.547
136,40207.76057291031,-0.405,0.475
137,40502.10880923271,-0.753,0.507
138,40796.6442053318,-0.493,0.573
139,41094.269966602325,-0.108,0.151
140,41389.15267372131,-0.542,0.597
141,41683.666402339935,-0.195,0.572
142,41978.23218178749,-0.175,0.712
143,42272.49610066414,-0.573,0.491
144,42567.368589639664,-0.915,0.613
145,42864.90892791748,-0.438,0.622
146,43159.58744239807,-0.355,0.582
147,43455.165273189545,-1.427,0.496
148,43750.02480149269,-0.243,0.38
149,44045.37284946442,-0.313,0.213
150,44341.02602505684,-0.797,0.473
151,44638.06837797165,-0.425,0.569
152,44932.28356766701,-0.407,0.628
153,45227.54827427864,-0.49,0.656
154,45521.841042518616,-0.425,0.636
155,45815.541246175766,0.005,0.189
156,46109.91024065018,-0.71,0.623
157,46406.973247528076,-0.677,0.72
158,46701.90809965134,-0.262,0.754
159,46996.309255599976,0.075,0.324
160,47290.890755176544,-0.792,0.536
161,47585.34868693352,-0.978,0.648
162,47879.54249835014,-0.175,0.538
163,48177.54242634773,-0.722,0.502
164,48472.14429950714,-0.225,0.508
165,48766.57216858864,-0.333,0.649
166,49061.319283008575,-0.268,0.483
167,49356.37110495567,-0.46,0.558
168,49651.44965291023,-0.54,0.93
169,49949.0409219265,-1.228,0.445
170,50244.08094382286,-0.425,0.507
171,50538.32735705376,-1.088,0.315
172,50833.378774404526,-0.583,0.591
173,51127.776705265045,-0.58,0.625
174,51422.75026988983,-0.427,0.623
175,51720.28078866005,-0.615,0.603
176,52015.20870566368,-0.275,0.65
177,52310.31923484802,-0.288,0.552
178,52605.540239572525,-0.287,0.461
