,time,reward_mean,reward_std
88,26043.46651983261,-0.052,0.31
89,26338.325899362564,-0.013,0.309
90,26633.71273970604,-0.01,0.253
91,26931.476982831955,-0.38,0.425
92,27226.473129034042,-0.68,0.664
93,27521.08316373825,-0.28,0.488
94,27815.40452861786,-0.39,0.498
95,28110.27524662018,-0.615,0.428
96,28404.324311494827,-0.74,1.148
97,28702.215276241302,-0.288,0.596
98,28996.54247689247,-0.492,0.523
99,29291.023924827576,-0.303,0.663
100,29585.734786510468,-0.165,0.307
101,29880.038810253143,-0.503,0.562
102,30174.49854207039,-0.502,0.312
103,30472.48575925827,-0.178,0.538
104,30767.677141189575,-0.097,0.532
105,31062.741538763046,-0.17,0.347
106,31357.183644771576,-1.07,0.847
107,31652.141515493393,-0.738,0.654
108,31947.396515130997,-0.792,0.527
109,32245.06197452545,-0.48,0.729
110,32539.549444913864,-0.09,0.141
111,32834.37244391441,-0.635,0.631
112,33128.385719537735,-0.142,0.704
113,33422.89833068848,-0.603,0.619
114,33717.34051513672,-0.185,0.305
115,34015.2806019783,-0.287,0.55
116,34310.126163721085,-0.81,0.776
117,34604.62828350067,-1.257,0.764
118,34898.61925935745,-0.33,0.459
119,35192.73215508461,0.175,0.142
120,35486.79451417923,0.063,0.27
121,35784.53977584839,-0.168,0.059
122,36078.45862412453,-0.292,0.554
123,36373.080889225006,-0.345,0.837
124,36668.14789223671,-0.388,0.607
125,36962.92941951752,-0.955,1.036
126,37257.88922071457,-0.16,0.422
127,37554.89827656746,-0.945,0.713
128,37849.91917204857,-0.542,0.508
129,38144.954458236694,0.08,0.197
130,38439.006652355194,-0.398,0.446
131,38733.02810835838,-0.645,0.693
132,39028.03484225273,-0.39,0.586
133,39324.59861779213,-0.923,0.747
134,39618.89258027077,-0.163,0.177
135,39912.91397571564,-0.91,0.547
136,40207.76057291031,-0.405,0.475
137,40502.10880923271,-0.753,0.507
138,40796.6442053318,-0.493,0.573
139,41094.269966602325,-0.108,0.151
140,41389.15267372131,-0.542,0.597
141,41683.666402339935,-0.195,0.572
142,41978.23218178749,-0.175,0.712
143,42272.49610066414,-0.573,0.491
144,42567.368589639664,-0.915,0.613
145,42864.90892791748,-0.438,0.622
146,43159.58744239807,-0.355,0.582
147,43455.165273189545,-1.427,0.496
148,43750.02480149269,-0.243,0.38
149,44045.37284946442,-0.313,0.213
150,44341.02602505684,-0.797,0.473
151,44638.06837797165,-0.425,0.569
152,44932.28356766701,-0.407,0.628
153,45227.54827427864,-0.49,0.656
154,45521.841042518616,-0.425,0.636
155,45815.541246175766,0.005,0.189
156,46109.91024065018,-0.71,0.623
157,46406.973247528076,-0.677,0.72
158,46701.90809965134,-0.262,0.754
159,46996.309255599976,0.075,0.324
160,47290.890755176544,-0.792,0.536
161,47585.34868693352,-0.978,0.648
162,47879.54249835014,-0.175,0.538
163,48177.54242634773,-0.722,0.502
164,48472.14429950714,-0.225,0.508
165,48766.57216858864,-0.333,0.649
166,49061.319283008575,-0.268,0.483
167,49356.37110495567,-0.46,0.558
168,49651.44965291023,-0.54,0.93
169,49949.0409219265,-1.228,0.445
170,50244.08094382286,-0.425,0.507
171,50538.32735705376,-1.088,0.315
172,50833.378774404526,-0.583,0.591
173,51127.776705265045,-0.58,0.625
174,51422.75026988983,-0.427,0.623
175,51720.28078866005,-0.615,0.603
176,52015.20870566368,-0.275,0.65
177,52310.31923484802,-0.288,0.552
178,52605.540239572525,-0.287,0.461
179,52899.849185466766,-0.412,0.487
180,53194.25673079491,-0.655,1.09
181,53491.48623776436,-0.635,0.428
182,53786.300481557846,-0.873,0.587
183,54080.494658470154,-0.49,0.6
184,54375.522555828094,-0.318,0.563
185,54669.791489601135,-0.743,0.766
186,54964.13554906845,-0.573,1.709
187,55261.48120427132,-0.602,0.666
188,55556.288460731506,-0.598,1.302
189,55851.053225278854,-0.278,0.326
190,56146.43108057976,-0.785,0.995
191,56440.49925136566,-0.485,0.574
192,56735.60040092468,-0.953,1.261
193,57033.410913705826,-0.398,0.589
194,57328.11485528946,-0.297,0.612
195,57623.11106777191,-0.097,0.606
196,57917.67426919937,-0.927,1.245
197,58212.32320022583,0.005,0.356
198,58506.78167486191,-0.533,0.648
199,58804.773529052734,-0.713,0.634
200,59098.56921505928,-0.31,0.454
201,59393.01478743553,-0.608,0.545
202,59687.79975628853,-0.04,0.747
203,59982.03290820122,-0.915,0.608
204,60277.09031391144,-1.69,0.769
205,60574.12310504913,-0.2,0.408
206,60867.94906544685,-0.793,0.623
207,61162.11948084831,-1.098,0.864
208,61456.30766773224,-0.415,0.534
209,61751.38713002205,-0.183,0.545
210,62045.901601076126,-0.61,0.667
211,62343.158106565475,-0.468,0.51
212,62637.99522829056,-0.363,0.468
213,62932.80940723419,-0.075,0.163
214,63227.58314728737,-0.253,0.478
215,63522.311459064484,-0.68,0.395
216,63816.815816640854,-0.618,0.768
217,64114.27380442619,-0.503,0.57
218,64409.41936516762,-0.447,0.632
219,64704.85916185379,-0.85,0.491
220,64999.56438922882,-0.2,0.203
221,65294.15786790848,-0.253,0.494
222,65589.25110149384,0.055,0.251
223,65887.03388786316,-0.098,0.263
224,66181.76646375656,-0.932,0.628
225,66477.01363182068,0.12,0.166
226,66771.13265228271,0.022,0.986
227,67065.55215072632,-0.24,0.599
228,67360.12579989433,-0.492,0.506
229,67657.58429026604,-0.425,1.008
230,67952.18956518173,-0.225,0.346
231,68246.60255432129,-0.375,0.515
232,68541.32304739952,-0.292,0.547
233,68836.77986836433,-0.815,0.543
234,69132.17270803452,-0.39,0.689
235,69429.76885437965,0.087,0.308
236,69725.04460954666,-0.733,0.528
237,70020.33213567734,-0.688,0.561
238,70314.48910546303,-0.152,0.577
239,70608.83563160896,-0.267,0.558
240,70904.43504595757,-0.427,0.67
241,71201.24662208557,-0.625,0.519
242,71495.344673872,-0.76,0.449
243,71790.39160895348,-0.63,0.496
244,72084.9558122158,-0.565,0.741
245,72379.9008204937,-0.635,0.51
246,72674.70386385918,-0.677,0.434
247,72971.5918507576,-0.527,0.541
248,73266.56453037262,-0.18,0.6
249,73561.23865890503,-0.22,0.916
250,73855.44776296616,-0.282,0.681
251,74150.03278708458,-0.52,0.6
252,74445.37055754662,0.0,0.189
253,74742.55921173096,-0.025,0.149
254,75037.05198407173,-0.542,0.755
255,75332.12363028526,0.153,0.258
256,75626.6734263897,-0.18,0.507
257,75921.03666186333,-0.268,0.482
258,76215.30989718437,-0.973,0.627
259,76512.42827248573,-0.368,0.527
260,76806.77238798141,-0.83,0.548
261,77101.35715603828,0.0,0.174
262,77395.81922841072,-0.723,1.01
263,77690.74155974388,-0.655,0.752
264,77985.46165704727,-0.29,0.557
265,78282.65163302422,-0.448,0.577
266,78576.78321051598,-0.085,0.597
267,78871.65549516678,-0.18,0.565
268,79167.48697471619,-0.645,0.632
269,79462.0295381546,-0.447,0.662
270,79757.02697348595,-0.3,0.325
271,80054.36989665031,-0.372,0.569
272,80349.00005555153,-0.585,0.622
273,80643.47306966782,0.125,0.728
274,80938.46095919609,-0.985,0.819
275,81233.30462408066,-0.17,0.656
276,81527.7844593525,-0.405,0.521
277,81825.13822031021,-0.178,0.163
278,82119.6046731472,-1.01,1.245
279,82414.30175089836,0.103,0.199
280,82709.30441188812,-0.005,0.251
281,83004.13271093369,0.038,0.246
282,83298.93060564995,-0.975,0.658
283,83595.61979103088,-0.615,0.697
284,83889.95493030548,0.005,0.256
285,84184.60354757309,-0.343,0.437
286,84479.17333388329,-1.242,0.152
287,84773.24853539467,-0.022,0.25
288,85067.59356164932,-0.737,0.572
289,85364.76639676094,-0.448,1.041
290,85659.6010119915,-0.307,0.517
291,85954.66685605049,-0.253,0.722
292,86249.9914970398,-0.162,0.448
293,86544.89842700958,-0.878,0.28
294,86839.78147482872,0.015,0.117
295,87137.41665887833,-1.45,1.968
296,87431.50324583054,0.14,0.107
297,87725.77156352997,-0.915,0.353
298,88021.12559866905,-0.328,0.506
299,88315.63824343681,-0.23,0.48
300,88610.03547501564,-0.065,0.551
301,88907.0833826065,-0.492,0.598
302,89201.17864394188,-1.032,1.388
303,89496.12863206863,-1.055,0.815
304,89790.67244291306,-0.075,0.096
305,90084.94392728806,-0.49,0.593
306,90379.55997228622,0.4,0.421
307,90676.38340234756,-0.332,0.589
308,90970.69159984589,-0.588,0.527
309,91265.34168314934,-0.007,0.251
310,91560.03240680695,-0.45,0.747
311,91854.780534029,-0.073,0.179
312,92148.8661904335,-0.427,0.513
313,92447.42042827606,-0.425,0.921
314,92742.14595723152,0.123,0.2
315,93036.27427601814,-0.287,0.636
316,93331.06147909164,-0.38,0.572
317,93625.59172129631,-0.56,0.575
318,93920.57887172699,-0.565,0.819
319,94218.32268714905,-0.81,0.304
320,94512.98101973534,-0.272,0.642
321,94807.50062561035,-0.378,0.606
322,95101.80551552773,-0.285,0.414
323,95396.1213107109,-0.64,0.374
324,95690.38195133209,-0.163,0.486
325,95987.69614386559,-0.19,0.701
326,96281.55879330635,-0.168,0.245
327,96576.19606232643,-0.295,0.493
328,96870.57524394989,-0.175,0.085
329,97164.39079475403,-0.598,0.591
330,97459.5570807457,-0.848,0.825
331,97756.90067887306,-0.212,0.354
332,98052.00027346611,-0.232,0.896
333,98346.69343209267,-0.467,0.242
334,98642.27944684029,-0.5,0.562
335,98937.34117603302,-0.68,1.087
336,99232.37319111824,-0.235,0.735
337,99530.421667099,-0.375,0.396
338,99825.12656474113,-0.375,0.855
339,100119.64656877518,-0.312,0.52
340,100413.31929898262,-0.227,0.647
341,100707.96121764183,-0.393,0.657
342,101002.66472125053,-1.07,0.241
343,101300.0320661068,-0.475,0.642
344,101594.55527162552,-0.238,0.468
345,101888.47847890854,-0.24,0.578
346,102182.59302306175,-0.855,0.726
347,102477.57743024826,-0.55,0.576
348,102772.06220579147,-0.26,0.548
349,103069.59206795692,-0.532,0.965
350,103364.2976911068,-0.22,0.23
351,103659.17472887039,-0.53,0.52
352,103953.9364964962,-0.225,0.677
353,104248.0649588108,-0.848,0.66
354,104542.90534710884,-0.237,0.389
355,104840.27918553352,-0.245,0.773
356,105135.02820372581,-0.64,1.498
357,105429.91636633873,-0.625,0.591
358,105725.49099516869,-0.258,0.536
359,106020.18399715424,-0.66,0.937
360,106315.05189204216,-0.098,0.175
361,106612.31008958817,-0.02,0.153
362,106907.21398973465,-0.205,0.481
363,107201.84653544426,-0.003,0.314
364,107496.47198367119,-0.455,0.511
365,107791.14332818985,-1.09,0.07
366,108085.67470884323,-0.34,0.671
367,108382.93192124367,-0.423,0.64
368,108677.77945804596,-0.513,0.673
369,108972.15860176086,-0.177,0.246
370,109265.80879354477,-0.295,0.583
371,109559.57276439667,-0.262,0.55
372,109853.61757206917,-0.325,0.602
373,110151.15521597862,-0.76,1.131
374,110445.59221768379,-0.235,0.586
375,110739.9482011795,-0.515,0.615
376,111034.51656627655,-0.713,0.508
377,111329.70594215393,-0.435,0.59
378,111625.04020738602,-0.557,0.59
379,111923.25094771385,-0.853,0.455
380,112217.70564293861,-0.278,0.562
381,112512.211830616,-0.268,0.644
382,112806.31843042374,-0.448,0.669
383,113101.09905195236,-0.462,0.899
384,113395.67744112015,-0.648,0.901
385,113692.9869916439,-0.532,0.615
386,113987.7955672741,-0.488,0.54
387,114283.19599080086,-0.245,0.599
388,114578.12568974495,-0.245,0.453
389,114873.15137124062,-0.365,0.461
390,115168.05391979218,-0.67,0.719
391,115466.23996973038,-0.583,0.842
392,115761.27468776703,-0.33,0.699
393,116055.92307162285,-0.205,0.679
394,116350.75720357895,-0.915,0.504
395,116645.17194533348,-0.045,0.272
396,116939.24171495438,-0.427,0.6
397,117236.2795882225,-0.358,0.544
398,117530.54116463661,-0.585,0.65
399,117824.47421216965,-0.485,0.612
400,118118.88496899605,-0.528,0.55
401,118413.63122725487,-0.53,0.751
402,118707.77184414864,0.002,0.194
403,119005.41215825081,-0.738,0.972
404,119299.75192403793,-0.63,0.659
405,119593.8323893547,-0.235,0.584
406,119888.35833382607,-0.355,0.434
407,120183.27318763733,-0.507,0.372
408,120477.3025701046,-0.227,0.562
409,120774.79415631294,-0.445,0.792
410,121069.03753376007,-0.285,0.308
411,121364.31356167793,-0.04,0.622
412,121658.71277022362,-1.008,1.004
413,121953.0893330574,-0.165,0.389
414,122248.30492401123,-0.997,0.457
415,122545.62427091599,-0.573,0.735
416,122840.31626009941,-0.597,0.67
417,123135.87724375725,-0.418,0.396
418,123430.5518078804,-0.617,1.122
419,123725.41916012764,0.085,0.148
420,124019.87498021126,-0.353,0.404
421,124317.10639691353,0.128,0.139
422,124611.39094209671,-0.865,1.464
423,124905.94165086746,-0.205,0.614
424,125200.40816283226,0.077,0.765
425,125495.44065880775,-0.888,0.431
426,125790.00287127495,-0.115,0.288
427,126087.86162757874,-0.593,0.495
428,126382.77289175987,-0.383,0.473
429,126677.46435499191,-0.647,0.571
430,126971.75040197372,-0.167,0.52
431,127266.55531835556,-0.627,0.866
432,127560.7024178505,-0.57,0.52
433,127857.92040991783,-1.218,1.444
434,128152.21722650528,0.083,0.108
435,128446.9223780632,-0.18,0.369
436,128742.07870936394,-0.627,0.821
437,129037.08236145973,-0.603,0.519
